gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
APBA1,-1.05642857142857,7.62992857142857,-4.15311665371929,0.000881680013943327,0.035477531468556,-0.451122766437056
SHANK1,-1.89028571428571,6.895,-4.15220804517499,0.000883286266051349,0.035477531468556,-0.452802749470794
PRDX6,0.905714285714285,8.89785714285714,4.15195641507472,0.000883731628948383,0.035477531468556,-0.453268015830332
GSS,-0.636142857142858,6.85164285714286,-4.1516408494508,0.000884290475668073,0.035477531468556,-0.453851506767189
ZC3H12C,0.611571428571428,7.04235714285714,4.14803044697235,0.000890709972355044,0.035477531468556,-0.460527826316933
DNAJC3,0.649714285714286,6.797,4.14662505841463,0.000893221660811499,0.035477531468556,-0.46312693927852
ILDR2,-0.888,6.79171428571429,-4.14311840176991,0.000899520235858022,0.035477531468556,-0.469612806845859
NAA16,1.03985714285714,7.31792857142857,4.13620411375742,0.000912072502751916,0.035477531468556,-0.482404250368295
G0S2,1.69485714285714,6.41442857142857,4.13485272355096,0.000914546613221617,0.035477531468556,-0.48490476606591
PDIA2,-1.188,7.12857142857143,-4.13386066828327,0.000916367210372815,0.035477531468556,-0.486740485671788
IKBKB,0.757714285714285,6.80757142857143,4.13158829227388,0.000920551357035089,0.035477531468556,-0.490945628813051
CYBRD1,1.00357142857143,8.83921428571429,4.13149419694581,0.000920725034861811,0.035477531468556,-0.491119765565721
NRXN1,-1.80614285714286,8.3925,-4.12971195551862,0.000924020947096601,0.035477531468556,-0.494418187128215
ABCA5,-0.683714285714286,7.24614285714286,-4.12664832820698,0.000929714662163535,0.035477531468556,-0.500088669382494
RAP1GAP2,-2.04071428571429,6.85435714285714,-4.12617673077771,0.000930594290565964,0.035477531468556,-0.500961616286277
RTN4RL1,-1.54885714285714,5.61557142857143,-4.12450591986706,0.000933717535228865,0.035477531468556,-0.504054497576462
LRRIQ1,1.246,4.50057142857143,4.1192209069419,0.0009436673143953,0.0357127323483703,-0.513839146557653
IGSF3,-1.05442857142857,5.40564285714286,-4.10599671543152,0.000969039764183326,0.035945178400499,-0.538331753413984
CELF4,-2.69357142857143,7.46264285714286,-4.10108445905543,0.000978640693984383,0.035945178400499,-0.547433157112334
PLIN2,0.840142857142857,5.90807142857143,4.09764632162296,0.000985418069931689,0.035945178400499,-0.553804399756896
STX1B,-2.18714285714286,7.72042857142857,-4.09642564643943,0.000987835789804314,0.035945178400499,-0.55606665639901
WWTR1,1.28814285714286,8.16392857142857,4.09373119482623,0.000993193940174378,0.035945178400499,-0.561060631164643
HLA-DPA1,1.11557142857143,9.05678571428571,4.09369274449649,0.000993270615810107,0.035945178400499,-0.561131900030325
HLA-DPB1,1.28442857142857,8.94378571428571,4.08898002450195,0.00100271427157212,0.035945178400499,-0.569867901078568
