"",all_results,benchmark
lu_adc_GSE123902_GSM3516668_160447828277612,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160785117337395,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160785132083627,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160785164323125,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160928745350957,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160928757634781,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160990095883699,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160996510592228,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160996524932507,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_160996537522589,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_160996556495069,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161411780173094,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161411794917091,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161451926511006,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161462648715565,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161462648760555,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161462676245363,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161478621128924,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161478635338165,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161864228681628,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_161883168139574,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161883199007974,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161889623095534,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161889641254236,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161889642039132,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161890964556595,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161960508210612,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161960508734323,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161960508734374,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_161960508902118,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_162001532861356,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_162001532963702,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_162001578842347,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_162078842078963,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_162078870071731,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164631958997811,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164698907101597,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164753414215924,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164753426766108,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_164761049451238,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164761077144997,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164769505138931,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164769550978461,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_164818762754859,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165164938356981,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165232422632667,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165232437278582,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_165232449808092,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165302230534950,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165302242527069,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165325569113395,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165385713143027,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165385713342381,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165385713605044,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165385745320678,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165738959559477,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165738974758637,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165851864648939,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165858441382620,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165860307852700,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_165945520605484,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_165946192218421,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_165946192254686,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166264181508451,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166288045000555,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166290890382574,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_166290890878237,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_166332067694941,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166332068424613,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166332095195933,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166351395272550,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166351410522916,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166400412469675,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166416893500828,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_166469238475179,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169014021704630,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169014034061084,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169022476695278,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169022489582902,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169022489782179,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169022490077429,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169027845680548,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169082606741860,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169151714180531,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169151740898206,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169156948215540,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169158156151668,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169158170818404,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169158171113316,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169158841952486,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169158842739492,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169158874098485,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169174263019420,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169174308895979,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169174309190899,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169572486789877,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169572501244716,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169579734583603,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169579780724517,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169587534084980,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169587565546212,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169727120554742,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_169727132326196,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169768861485413,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169793570130654,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_169793589000542,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_170180373269861,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170181029477109,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170181075823341,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170181075852020,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170198343538461,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170198358773021,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170199686466980,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170199732567278,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170258500836187,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170258519976293,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170268003003739,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170268049234228,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170276742093091,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170276773325747,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170327488285491,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170343479269662,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170343479590246,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170344418831731,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170798565218077,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170877888194475,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170877915130612,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_170877933972718,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191026833811315,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191096729787099,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191210546642332,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191215659538204,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191226652777701,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191226653100836,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191553888238309,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191576409827571,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_191576436272483,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191645411589476,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191647276448691,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191647276460766,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191647291428203,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_191647303290270,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191647322630446,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191691434150172,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191756812371892,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191760436477165,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_191760437037797,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192180120894892,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192180135815589,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192255444532659,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192255463185692,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192306956331934,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192317693577525,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192317708422051,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192317739879332,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192325895769308,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192325908588339,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192325927487733,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192718871062318,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192718898354539,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192729608312622,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192729622891444,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192729622997221,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192745894243556,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192747056253229,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192747056819109,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192806944696182,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192859710843829,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_192859711101867,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_195426057075627,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195426057107382,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195426057144045,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195546194855859,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195546213738270,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195562272832926,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_195562273160491,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195562319239462,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195622448786267,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195623369758493,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195623388396406,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195623388626165,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195967089069283,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_195967100807524,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_195967119701942,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196113236683573,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_196113236978539,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196113263912806,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196180763426075,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196180794563499,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196715471858540,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_196715499345782,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197058290923422,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197060143016758,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197060170275238,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197060188887277,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197068882102580,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_197068894464347,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197135466969461,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_197135485786475,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_197145236814581,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197145264278373,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197185798520101,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_197188186912542,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197188201372379,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197188233149798,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197206037646701,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197206065170676,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197206065212195,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_197213568490907,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197213568820972,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_197213581359398,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199944375068468,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199944393644316,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199944393649461,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199962332682614,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199962332876139,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_199962347654003,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_200348209211764,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200416706096411,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200511149685558,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200561508412828,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200562837417268,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200562850065651,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200563777563427,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200563808492252,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200570473211763,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200570501290267,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200974093413086,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200983461161308,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200983508073260,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_200994198574940,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_200994245232556,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_201111639023019,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_201111653799645,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201114472832347,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201114472868252,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201114484881310,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201114485439915,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_201465571494173,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201474342087092,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201523568756526,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_201523581118315,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201523581302574,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201523599981294,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_201595521296692,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224148420909,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224162818846,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224163691869,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224176184741,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224194857387,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204224194893557,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204351816752437,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204351835400478,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204360560105780,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204403343538611,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204403343747868,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204756739386589,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204756770274659,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204762093107046,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204762093144950,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204763047054579,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204763059840884,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204763060362661,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204763078745379,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204765448333622,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204765462968734,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204816854216035,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204816881171806,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204825336695220,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204825355742502,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204882366589662,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204882366883571,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204882379467180,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204882379988275,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204911343515486,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204911370189550,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204911389399283,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204954185648477,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204954186499939,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204959662095142,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_204959662098283,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_204959689329067,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205381642705307,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205381656759203,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205381657347827,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205381687954291,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205392393919789,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205392425700701,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205449153698093,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205510786857308,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_205511431178478,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205518946589022,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205527670738348,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205527685909428,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205870240787372,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_205922700773725,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226265814157685,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226273483246299,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226283234482412,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226283261971182,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_226283281331955,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226343095809964,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_226343110166877,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226394635422557,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226394650098083,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226394650303782,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_226829500799732,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226829546745054,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226874746693862,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226901441310108,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226901441527093,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226901441863076,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226949787675059,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226953429964531,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_226958752267509,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_226958798969140,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227284916791659,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227284916849061,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227354828983206,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227354829278443,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227354856281966,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227364238907174,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227364238976796,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_227364238997237,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227364251593051,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227425442749172,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227493073074540,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227493088220972,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227844232984438,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227853865708787,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227903391545709,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227903391881446,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227921645136301,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227930488661788,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227930534755574,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227975318059294,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227975332223333,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227975344876261,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227975345392867,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227981760031147,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227981774514406,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227981787621213,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227982983256283,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_227982995543972,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227982995580765,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227990511676317,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227990530865006,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227991423924013,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227991423991212,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_227991438159131,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227991451552476,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_227991469542324,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_228042038734132,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230592309249974,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230592309999467,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230592340945252,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230652438855070,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230732700969902,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230741411032419,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230799420050164,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230800359283997,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230800378706804,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_230807848839003,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230807894870830,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230809056798565,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230809084280030,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230816734210292,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_230816753498414,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231270811909548,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231279489608604,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231291300796148,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231291346938667,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231340585737075,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231365416283427,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231365416700214,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_231366208960366,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231692880276724,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231692895475931,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231692907203380,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_231711820172515,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231711832230709,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231760525684012,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231770055919966,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_231770101574883,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231891415811996,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231897696495518,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_231897724021030,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231907628277029,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231907629057883,TRUE,TRUE
lu_adc_GSE123902_GSM3516668_231917023616221,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_231917070437675,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232261722748764,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232261741141302,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232301316650845,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232301316684726,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232302646254821,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232302658874204,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232311355791708,TRUE,FALSE
lu_adc_GSE123902_GSM3516668_232311402192291,TRUE,FALSE
