screen_method,dataset,tumor,pathway,leadingEdge,n_genes_leadingEdge,n_genes_matched,mean_logFC,median_logFC,sum_logFC,logFC_data
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated in response to IFNG [GeneID=3458].,"XCL1, GPR18, FPR1, CCL5, TNFAIP6, P2RY14, IRF8, BTG1, OASL, CD69, PDE4B, STAT4, FCGR1A, FGL2, CD86, GZMA, SOCS1, TNFAIP3, LCP2, IFI30, SERPING1, ITGB7, CASP1, CXCL10, IL10RA, TXNIP, IL2RB, PTPN6, HLA-DQA1, SAMHD1, GCH1, RIPK2, PIM1, CMKLR1, HLA-DRB1, PSMB9, B2M, CSF2RB, IRF1, BANK1, UPP1, NFKB1, LYSMD2, PTPN1, GBP4, NLRC5, CD74, BPGM, IL18BP, EPSTI1, PSMB10, HLA-B, TRIM26, HLA-DMA, CASP3, SAMD9L, CASP4, ARL4A, FAS, IRF4, ZBP1, IL15, IFITM2, PSME1, NFKBIA, CXCL9, IFIT2, ST8SIA4, ISG20, TAP1, MT2A, LAP3, SP110, PNP, VCAM1, IRF2, UBE2L6, PSMB8, NAMPT, CASP8, SOD2, CDKN1A, DHX58, HLA-A, MYD88, ARID5B",86,86,-1.30304575391048,-1.09516377245381,-112.061934836301,-3.95718981458693|-3.17294146696809|-3.03553202520324|-2.96954166457925|-2.64331993274292|-2.57596963048171|-2.25045649264748|-2.16732617156239|-2.1526278187958|-2.09725574528624|-2.03205655288|-2.01692454842372|-1.99623119853801|-1.88199004578379|-1.87025697618044|-1.80643570353819|-1.77803239126733|-1.73017382818297|-1.70014858732139|-1.67503265682993|-1.66644932202689|-1.66499374958691|-1.66028348159863|-1.60552628053288|-1.58158574645034|-1.57853079148502|-1.57232988068479|-1.53799464840819|-1.49682720694227|-1.47501903280009|-1.44962473444019|-1.40875590504867|-1.39532191430854|-1.39473789593012|-1.38238379634857|-1.34798029929266|-1.34226273080499|-1.32910263258615|-1.25594683269081|-1.15181932371325|-1.13315914926205|-1.11433057610842|-1.10481347447497|-1.08551407043264|-1.0775763946123|-1.07043727194522|-1.04103333839018|-1.04059352422085|-0.981760237658281|-0.979831303421887|-0.942138691467127|-0.926777779318297|-0.921853099342782|-0.906939278219808|-0.862518261567418|-0.848254714083872|-0.839323294361961|-0.831060400339502|-0.81987445562783|-0.816144862506691|-0.808096323520967|-0.801111414154674|-0.796155804367448|-0.76985425358287|-0.753763629543404|-0.741095970129113|-0.734804718037474|-0.723896945758159|-0.718584841931388|-0.717249092900145|-0.714063344240883|-0.711771421988853|-0.690923427251404|-0.677576100446967|-0.676357498430276|-0.675116972559707|-0.662879031066019|-0.660699599666464|-0.629581363293197|-0.628517682474883|-0.624067093269844|-0.61824336256867|-0.610178482247209|-0.60012015810655|-0.585251785495927|-0.581120884426543
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated in response to TGFB1 [GeneID=7040].,"CDH1, TJP1, SMAD1, ID1, BMP2, WWTR1, PMEPA1, SMURF1, FURIN, SPTBN1, BMPR1A, HIPK2, NCOR2, XIAP, CTNNB1, BCAR3, SMURF2, ACVR1, CDKN1C, RAB31, KLF10",21,21,1.40658947291121,1.10781643307272,29.5383789311355,3.85870886606363|3.00662407701537|2.34291269273498|1.9834409244665|1.83169886810314|1.79537370227931|1.66613823778426|1.51108016664014|1.38890849811568|1.13199395544852|1.10781643307272|1.05385477931917|1.00016256799566|0.922260532442649|0.815290653987665|0.738764820100756|0.738348184206208|0.708516447097626|0.68230167665823|0.629995550601596|0.624187297001699
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated in response to alpha interferon proteins.,"OASL, SELL, ELF1, IFI30, CASP1, CXCL10, TXNIP, CCRL2, RIPK2, PSMB9, B2M, IRF1, SAMD9, GBP2, TMEM140, GBP4, CD74, HLA-C, EPSTI1, TRIM26, SAMD9L, LPAR6, PROCR, IL15, IFITM2, PSME1, IFIT2, ISG20, TAP1, LAP3, SP110, IRF2, CSF1, UBE2L6, PSMB8, CASP8, DHX58",37,37,-1.08658247592302,-0.979831303421887,-40.2035516091516,-2.1526278187958|-1.99256151920189|-1.76961203696259|-1.67503265682993|-1.66028348159863|-1.60552628053288|-1.57853079148502|-1.50182152221333|-1.40875590504867|-1.34798029929266|-1.34226273080499|-1.25594683269081|-1.19158304377858|-1.19097252903611|-1.13266031053589|-1.0775763946123|-1.04103333839018|-1.02975435852649|-0.979831303421887|-0.921853099342782|-0.848254714083872|-0.835654733900191|-0.822577201884012|-0.801111414154674|-0.796155804367448|-0.76985425358287|-0.734804718037474|-0.718584841931388|-0.717249092900145|-0.711771421988853|-0.690923427251404|-0.675116972559707|-0.663011963953532|-0.662879031066019|-0.660699599666464|-0.628517682474883|-0.610178482247209
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated in response to low oxygen levels (hypoxia).,"PKP1, CP, CA12, ENO3, NEDD4L, F3, KDELR3, EGFR, EDN2, GCNT2, ERRFI1, GPC4, GPC1, GPC3, EFNA1, SELENBP1, AK4, TPBG, ANGPTL4, HS3ST1, AKAP12, TMEM45A, IGFBP3, SULT2B1, SDC4, HDLBP, EXT1, ACKR3, VEGFA, PAM, NDRG1, TPD52, NDST1, SDC3, ERO1A, MIF, CAVIN3, P4HA2, DTNA, CSRP2, PDK1, CCN1, PRDX5",43,43,2.28063034599827,1.99844015336531,98.0671048779255,8.43250562060352|5.11533044158027|4.59030805010242|3.95600180740082|3.25422401328064|3.22766793879068|3.02085350460728|2.98423548595611|2.92492492186047|2.57919608514579|2.49296310307314|2.48638665310134|2.47172750518802|2.32614133131163|2.32470663928779|2.28578207750147|2.2624587320221|2.22449074762658|2.15296174214482|2.11958711355531|2.10867864055023|1.99844015336531|1.94120389417592|1.88122571039671|1.78793574034785|1.76870475596023|1.67525660125658|1.60723763937513|1.5444340391897|1.49641918006401|1.46656650102638|1.40639089896427|1.40040344500911|1.38465765072185|1.36951968835309|1.36321730273117|1.34696081863975|1.27902565846066|1.2788614532637|1.19341124182847|1.19304732274071|1.18888074910641|1.15417227825809
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated in response to ultraviolet (UV) radiation.,"C4BPB, CHRNA5, EPCAM, IGFBP2, MAOA, EPHX1, TYRO3, TST, SLC6A8, OLFM1, AQP3, SPR, E2F5, BMP2, DGAT1, CA2, SELENOW, FURIN",18,18,2.80145968715774,2.44490372648862,50.4262743688393,6.1488595826427|4.64800283237716|4.47854191718297|3.92141688716464|3.43015065664141|3.37097421246771|2.93262679701476|2.7590422651107|2.48113409175723|2.40867336122|2.36754994052259|2.03769480507035|1.87835515913513|1.83169886810314|1.48260287496086|1.44731346145754|1.41272815789476|1.38890849811568
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated through activation of mTORC1 complex.,"SLC7A11, IGFBP5, PHGDH, TM7SF2, TXNRD1, DHCR24, PLOD2, AK4, FADS2, FKBP2, ACACA, ME1, ATP2A2, EGLN3, TMEM97, HSP90B1, SORD, SDF2L1, HMBS, MTHFD2L, PIK3R3, GSR, IDH1, PSAT1, LGMN, ACSL3, ERO1A, PDK1, SCD, TUBG1, PSMB5, SQLE, CANX, FADS1, G6PD, GCLC, TRIB3, XBP1",38,38,1.77534786563938,1.44748394098106,67.4632188942966,4.86811450892647|3.99723940801459|2.72154957301491|2.65412218500238|2.62056800241624|2.6021200626318|2.57195051229301|2.2624587320221|2.15553781132896|2.1302586832149|2.07054100858315|1.92794355147021|1.84532451775019|1.72580064410761|1.69244754205058|1.68674043048624|1.65968653354062|1.51925592690701|1.44755544391274|1.44741243804938|1.44359659690656|1.43283978993797|1.39974282496667|1.39590054761893|1.39018858666775|1.36997209448934|1.36951968835309|1.19304732274071|1.18100718671367|1.17124096756576|1.15736093386342|1.15359633201466|1.07347802384244|1.06443875172712|1.04114668587707|1.01126137473144|1.00458377977717|1.00366989077974
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,A subgroup of genes regulated by MYC - version 1 (v1).,"SRSF7, MCM6, BUB3, KPNA2, SRSF2, HSP90AB1, HSPD1, HSPE1, TCP1, RPS3, RPS6, MAD2L1, IFRD1, NOP56, RPS10, RPL34, CCNA2, CCT4, TRA2B, HNRNPA1, FBL, EIF3J, DDX18, EEF1B2, RPL18, RPL14, RNPS1, USP1, RRM1, RPL6, PCNA, RPS2, SRSF3, GNL3, RFC4, POLE3, SNRPD2, CCT3, ORC2, SF3A1, EIF3D, CSTF2, UBA2, CDK2, MCM4, U2AF1, PTGES3, NPM1, RPS5, MCM5, CCT2, GSPT1, HNRNPC, G3BP1, SNRPA1, SRPK1, HNRNPA2B1, RPLP0, SMARCC1, MCM2, HNRNPR, HNRNPU, MCM7, SNRPA, DEK, SRSF1, RPL22, PABPC1, HNRNPA3, RACK1, CNBP, SF3B3, TARDBP, SERBP1, LSM2, RAN, DDX21, VBP1, EIF4A1, EIF1AX, SNRPB2, CDC20, YWHAQ, HPRT1, RSL1D1, XRCC6, NAP1L1, NCBP1, VDAC3, ODC1, COPS5, TYMS, DUT, XPOT, SNRPD3, PABPC4, PSMA2, ETF1, EIF2S2, SSB, AP3S1, PHB2, SYNCRIP, PSMD8, RRP9, HNRNPD, RANBP1, SSBP1, UBE2L3, CAD, PSMA6, TRIM28, NOP16, APEX1, EIF4E, TOMM70, SNRPD1, PSMD7, TUFM, EXOSC7, C1QBP, PSMD14, IMPDH2, GLO1, SRM, PSMB2, RAD23B, TXNL4A, PPIA, ERH, PSMB3, UBE2E1, PSMD3, HDAC2, HDDC2, GOT2, MYC, MRPS18B, PSMA4, PSMA7, COX5A, CCT5, PSMD1, VDAC1, NHP2, RUVBL2, CYC1, MRPL23, NDUFAB1, YWHAE, EIF3B, CANX, POLD2, FAM120A, CDK4, AIMP2, PRDX3, NME1, HDGF",159,159,-0.05410277099214,-0.211067497022691,-8.60234058775026,-1.80216918496989|-1.43764143233266|-1.37242695724155|-1.3464957230025|-1.2415794042333|-1.21259724930627|-1.17271500742483|-1.16314654040087|-0.971736082701904|-0.965918884682321|-0.947734853278379|-0.885131145391243|-0.872977864060019|-0.842163890201406|-0.825488388504789|-0.803674496276714|-0.761140808492658|-0.753692887511086|-0.748058761072543|-0.747307430982047|-0.717827679671138|-0.683684016656959|-0.678740656207304|-0.674966662072002|-0.67041285414802|-0.647552346498326|-0.645816506008574|-0.630600788908645|-0.62821598114103|-0.610202644455195|-0.600781011379956|-0.588941865965707|-0.584491088835174|-0.577126053561965|-0.568372772474487|-0.564489989099368|-0.560148761219255|-0.54805470697684|-0.541912507120065|-0.534180156926873|-0.533750076199811|-0.520303606863473|-0.510073797935885|-0.484702280289117|-0.484179912754477|-0.481156039531408|-0.478726267960642|-0.477414854980122|-0.466695141103631|-0.462782385495008|-0.454589689935453|-0.423392885231339|-0.421633219979911|-0.400669579769883|-0.385765831413351|-0.378215089667027|-0.37207686852689|-0.331018944919292|-0.325588924487719|-0.324044560726017|-0.324029525851254|-0.309831811465704|-0.299871886934422|-0.298204967859396|-0.287328909926692|-0.286710850752113|-0.285510898141614|-0.273966621174629|-0.273318070850087|-0.271861042031919|-0.264108474632692|-0.261933033770494|-0.246493899900209|-0.239544079661656|-0.232077429019403|-0.227707090593229|-0.226263846486913|-0.22555086142287|-0.214977430721822|-0.211067497022691|-0.208068017646823|-0.205637855087256|-0.190604133176012|-0.177106019088733|-0.170341453949679|-0.159053289035787|-0.147314494738908|0.100099677166469|0.102827526483885|0.112333186731793|0.113739736889502|0.114123136222768|0.118228041710182|0.122338873257119|0.164002939311604|0.174141276980266|0.176759659752435|0.200766322711102|0.211903125569747|0.213804757896836|0.232916780918784|0.234628042452974|0.26302707365293|0.270407174193393|0.27492726003612|0.292433078851197|0.308877020716356|0.320403349236089|0.328091641573369|0.374051092951908|0.374614941599115|0.388098311814894|0.41091975505124|0.433983522480599|0.438822394191677|0.440794947169874|0.445104377712637|0.45865898198928|0.472380012076908|0.476338631283088|0.482713824758947|0.496751795379847|0.510364061181524|0.537307255727629|0.550842601668716|0.55698722035434|0.557268640898402|0.559410934362593|0.581872542736229|0.582957251072479|0.625169183460829|0.626553653336537|0.632205910075939|0.637912357132761|0.642969118564702|0.651134510997024|0.664909956991503|0.693467744865047|0.699818069997864|0.722099224090178|0.726021357917317|0.733937318895434|0.763616537536167|0.789712800517344|0.800188513089842|0.805685012780077|0.872161445627076|0.891971266098791|0.935046684578199|0.950196691442917|1.01296201914705|1.04766729297383|1.07896485314659|1.1162042304957|1.13261843293154|1.17286119732411|1.19842313478429|1.24143310317148|1.31630450161008
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,A subgroup of genes regulated by MYC - version 2 (v2).,"DUSP2, SUPV3L1, WDR74, HSPD1, HSPE1, NOP56, DDX18, MPHOSPH10, GNL3, GRWD1, UNG, MCM4, PPAN, NPM1, MCM5, NIP7, LAS1L, PRMT3, TCOF1, NOP2, TBRG4, MAP3K6, WDR43, NDUFAF4, IMP4, RRP9, NOC4L, TFB2M, FARSA, NOP16, RABEPK, PPRC1, SRM, PUS1, UTP20, PES1, MYC, MYBBP1A, RRP12, EXOSC5, IPO4, DCTPP1, MRTO4, CDK4, AIMP2, BYSL, HK2, SORD, TMEM97, SLC19A1",50,50,0.125208201255363,0.269030216051636,6.26041006276816,-2.30152711002517|-1.58577101640383|-1.55098277884889|-1.17271500742483|-1.16314654040087|-0.842163890201406|-0.678740656207304|-0.632289782599511|-0.577126053561965|-0.504522406127323|-0.486037196208662|-0.484179912754477|-0.481628253389152|-0.477414854980122|-0.462782385495008|-0.46058098251101|-0.396097369433173|-0.271870509732789|-0.255749291496775|-0.246435787454502|0.108362695755122|0.125225868214796|0.131678674136541|0.158931418936088|0.263133172067152|0.27492726003612|0.2993276479197|0.391597049755001|0.410255809015427|0.41091975505124|0.505618343639179|0.519430638188133|0.550842601668716|0.553512764102514|0.562280331481224|0.650643483978019|0.664909956991503|0.738625761233266|0.763317803161194|0.8746597578894|0.928844748014377|0.946222044886962|0.98794942147185|1.13261843293154|1.17286119732411|1.26279606022103|1.28353653719619|1.28582298895284|1.4738743508849|1.85944527292079
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes defining early response to estrogen.,"KLK10, MUC1, RAB17, OLFM1, GJA1, SFN, MSMB, TFAP2C, SCNN1A, ABCA3, SYT12, TTC39A, TPD52L1, SLC7A2, KCNK15, TSKU, KRT18, KRT8, ELF3, SEMA3B, CLDN7, TFF3, HSPB8, FRK, CA12, KRT19, WWC1, MLPH, SYBU, AR, LAD1, FASN, PDLIM3, ESRP2, GREB1, FARP1, KRT15, INHBB, CELSR1, WFS1, DLC1, CCND1, SULT2B1, RHOD, TGM2, MYOF, KAZN, IGF1R, TPBG, RPS6KA2, NAV2, ALDH3B1, OLFML3, SVIL, PTGES, FHL2, KLF4, ZNF185, IGFBP4, ASB13, SCARB1, RAB31, OPN3, TBC1D30, TUBB2B, FLNB, HES1, ADCY9, AQP3, TJP3, PAPSS2, SNX24, DEPTOR, FOXC1, BLVRB",75,75,3.12238993860581,3.13000431132683,234.179245395436,4.55621574980465|4.31508704900846|4.28397122952372|4.24874872654312|4.08426514857574|4.05338685777665|4.01834434135425|3.96167663848782|3.96028864000801|3.95250456705314|3.93922792701155|3.92511531102788|3.9242135328508|3.91464619479821|3.84442136158024|3.81775758168512|3.79097753916907|3.73570541607317|3.65307838998354|3.61846095235937|3.60405657079329|3.54585279280619|3.51013348609065|3.49976259535573|3.49870831587953|3.49399537454537|3.43129401091159|3.39593488855065|3.39008679451186|3.38868872865511|3.3858847456984|3.36064239557335|3.34291954021791|3.30738108725659|3.23044706249152|3.20553292744565|3.19967068564719|3.13000431132683|3.11138656871283|3.10635036923458|3.08697438010171|3.06599315231071|3.02356797574832|3.00563140083651|3.0033721019673|2.97769212001502|2.97347714113447|2.93273054897824|2.89148924893866|2.85875218068067|2.84606975749443|2.75210329115336|2.73735174578025|2.68703258474772|2.5880721309184|2.5820224489879|2.58007808155327|2.55054511170928|2.54032382229595|2.35138187819306|2.28037477005243|2.27952814672108|2.23372515432621|2.20297981794839|2.17843590786706|2.15869978510377|2.12846343796795|2.10041407130428|2.08807180216624|2.05800123801084|2.0046074018712|1.98626075959513|1.96703332434732|1.88623925554128|1.85492301268833
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes defining epithelial-mesenchymal transition, as in wound healing, fibrosis and metastasis.","CRLF1, NNMT, PCOLCE2, IGFBP2, CXCL1, GJA1, TNC, MMP1, SDC1, TFPI2, SFRP4, POSTN, FBLN1, LAMA3, LUM, FAP, THY1, CCN1, CCN2, TIMP3, COL1A1, COL1A2, CDH11, CTHRC1, GPC1, COL5A2, FMOD, BGN, COL3A1, MXRA5, INHBA, SPARC, DCN, DPYSL3, LAMC1, THBS2, ITGB5, SNAI2, PRRX1, COL6A3, LAMC2, PLOD2, MMP2, MYL9, FBN1, FN1, TGM2, EFEMP2, PCOLCE, PVR, COL12A1, CAP2, COL5A1, COL4A1, TAGLN, FSTL1, COL6A2, ANPEP, FSTL3, CALD1, MYLK, LRP1, MGP, SDC4, COL4A2, ECM1, DST, TPM2, FBLN2, LOX, FERMT2, LOXL2, IGFBP4, PFN2, MMP14, DAB2, LOXL1, PDLIM4, COL8A2, COL16A1, BMP1, CD59, HTRA1, NTM, TPM1, PMP22, ITGA2, SERPINE1, MEST, TNFRSF12A, QSOX1, CADM1, FUCA1, ACTA2, PLOD1, TGFBI, MSX1, WNT5A, CAPG, VEGFA, CXCL8, IGFBP3, RHOB, ITGAV, IL6, NT5E, PLAUR, SNTB1, TIMP1, CALU, COLGALT1, SLC6A8",112,112,2.8236374790739,2.8431742872039,316.247397656277,5.70545145651845|4.47293999739235|4.26176850424594|4.22800911121076|4.16532869820718|4.08426514857574|3.92138231801423|3.85833977216772|3.84876921010098|3.76030472823184|3.74403457320177|3.61483060807948|3.56996031171493|3.56913856987215|3.56752730941539|3.56205639338094|3.55736237511779|3.55664916537032|3.54662861192557|3.53286276955478|3.52493498473769|3.44359840056744|3.41215726321643|3.37053459827983|3.34159301721164|3.33690431817609|3.33650916538789|3.3222701125476|3.31572984184375|3.29379181917112|3.28381825277504|3.26049498084222|3.24284475614597|3.1972974346884|3.19023895486731|3.1693129379932|3.14904164542471|3.11301312439492|3.11075636658046|3.10892059948057|3.09844626404388|3.09810948683479|3.07293941609769|3.04547397002514|3.04509658134345|3.0123294353053|3.0033721019673|3.00249555664696|3.00154480010757|2.97912921968972|2.95137590252678|2.94574137434286|2.94487510786665|2.91943312741545|2.87428618118355|2.8556578617493|2.83069071265849|2.81071626870543|2.8079249846215|2.79460585076609|2.79394729631229|2.77693103451057|2.74602650663986|2.72961623497326|2.7147035834574|2.71101520933828|2.70492670175576|2.69126998234616|2.67836861246167|2.64988913315812|2.57844554383564|2.56918586342807|2.54032382229595|2.51036583482472|2.50318074118357|2.44036472499323|2.4386909665965|2.43490283552857|2.43198638466316|2.39420341781349|2.37220763854598|2.3179828258014|2.30699446238689|2.30438963699702|2.25207321993489|2.22837629886932|2.20605146461357|2.20435098425006|2.18550362575936|2.16613731343644|2.11401180873506|2.07222701891618|2.0145204368352|1.985771410358|1.97429787997455|1.91475226986997|1.88126466730968|1.85373374302266|1.82124591443425|1.78608098224217|1.77003711990406|1.76421289941837|1.75221978963162|1.73008154077291|1.63849744638968|1.61484227871955|1.6025343312105|1.58236154748136|1.53348254599267|1.5171156690671|1.50324454578371|1.49283349896777
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes defining inflammatory response.,"MET, ROS1, F3, MARCO, SLC7A2, DCBLD2, OSMR, SGMS2, LAMP3, INHBA, MSR1, PCDH7, GPC3, HPN, EDN1, LPAR1, PVR, PDPN, IL1R1, ADORA2B, CX3CL1, TPBG, IL1A, HRH1, ITGB8, AXL, OLR1, MMP14, CXCL9, ICAM4, SLC31A2, FZD5, SERPINE1, SLC31A1, CALCRL, SCARF1, PTAFR, HBEGF, C5AR1, CYBB, ACVR1B, IL18, KCNJ2, FPR1, ABCA1, CXCL8, IFNGR2, ICAM1, TNFSF15, CSF3R, TNFAIP6, IL6, CCL17, PLAUR, TLR3, SCN1B, CCRL2, CD14, TIMP1, LY6E, SPHK1, C3AR1, SLC4A4, ADM, AQP9, ATP2A2, CXCL10, RNF144B, IL1B, EREG, P2RX4, STAB1, CCL22, ATP2C1, TLR2",75,75,2.28360320067915,1.94111349139407,171.270240050936,5.12677399025938|4.86254612696347|4.10627013645503|4.0424337766559|3.91464619479821|3.91356489688479|3.73652150597342|3.65231226118307|3.31899179921169|3.28381825277504|3.19710459829107|3.17747604325299|3.09647183567072|3.05030533655917|2.98746155718212|2.98511991747066|2.97912921968972|2.95272407109174|2.95022961816311|2.92889660353439|2.90884051210185|2.89148924893866|2.79556911680727|2.76375734988682|2.63409015002938|2.59185495210377|2.57109228902468|2.50318074118357|2.41106755053026|2.38356492667023|2.28624777472674|2.25274941811085|2.20435098425006|2.17831155843955|2.16392398582802|2.13095449826493|1.97026265154921|1.94111349139407|1.89089918672645|1.85278709655494|1.84316009942668|1.83559605960266|1.83293397097989|1.82369117986143|1.81034449843923|1.77003711990406|1.72388028406945|1.70905947791753|1.70061878640795|1.68330156681616|1.6585600624578|1.63849744638968|1.62317551595306|1.6025343312105|1.5636379182188|1.56232526113224|1.55552997522812|1.53589293410732|1.53348254599267|1.51398815121872|1.46725893630857|1.46710946350813|1.43434339670498|1.41740827161677|1.4129943255723|1.38483774248109|1.35028263054499|1.33311181217901|1.33068180126948|1.31568484475315|1.2967442760457|1.2825646093471|1.25570616667695|1.21473392977101|1.1976254336363
scAB,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes defining late response to estrogen.,"KLK11, MDK, KLK10, FGFR3, OLFM1, SFN, UNC13B, CDH1, TFAP2C, SCNN1A, ABCA3, EMP2, TPD52L1, CPE, CAV1, TFPI2, TNNC1, PKP3, SEMA3B, CKB, TFF3, AGR2, HSPB8, CACNA2D2, FRK, CA12, KRT19, ASS1, PDLIM3, PLXNB1, FARP1, WFS1, LAMC2, CCND1, SERPINA1, SULT2B1, IMPA2, PCP4, MYOF, TST, DNAJC12, TPBG, CD9, RPS6KA2, ST6GALNAC2, ALDH3B1, CXCL14, PTGES, KLF4, IGFBP4, ST14, ALDH3A2, SCARB1, RAB31, TSPAN13, OPN3, MEST, FLNB, UGDH, SNX10, TJP3, PRKAR2B, PAPSS2, FOXC1, BLVRB, GALE, SLC29A1, ACOX2, HOMER2",69,69,3.08957032625731,3.06555359687036,213.180352511754,5.23359658693144|4.85299696697827|4.55621574980465|4.51770863247174|4.24874872654312|4.05338685777665|4.01950768781446|3.96947705781223|3.96167663848782|3.96028864000801|3.95250456705314|3.9408683418171|3.9242135328508|3.84746401857725|3.8335775371007|3.76030472823184|3.73778772165336|3.71520215824384|3.61846095235937|3.61630457022229|3.54585279280619|3.51389058935476|3.51013348609065|3.50976679026985|3.49976259535573|3.49870831587953|3.49399537454537|3.46702972229519|3.34291954021791|3.21415946701285|3.20553292744565|3.10635036923458|3.09844626404388|3.06599315231071|3.06555359687036|3.02356797574832|3.01829312095516|2.98196825744828|2.97769212001502|2.96998702126866|2.91602122673609|2.89148924893866|2.87727270843402|2.85875218068067|2.84980236130279|2.75210329115336|2.71576327992786|2.5880721309184|2.58007808155327|2.54032382229595|2.39046010508041|2.35783692081201|2.28037477005243|2.27952814672108|2.23556758225202|2.23372515432621|2.18550362575936|2.15869978510377|2.11024428389071|2.0640714917068|2.05800123801084|2.02816401205834|2.0046074018712|1.88623925554128|1.85492301268833|1.80596956523211|1.76964000265426|1.75445020633343|1.72277246781202
