gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
SLX4IP,-0.639102907376678,0.21620131197896,0.00294660866622452,0.527765666426379,0.345467233269378,0.806260541766896,0.0381716708082434,TRUE,protective,0.639102907376678
TOMM22,0.783388954352861,0.2639631135883,0.00295642082929184,2.18887771670842,1.30476278684543,3.67207411723205,0.0382552110493349,TRUE,risk,0.783388954352861
AGL,-0.36474753216381,0.119262262075662,0.00296280857365598,0.694371935330228,0.549634610633886,0.877223477644879,0.0382709757706829,TRUE,protective,0.36474753216381
CDT1,0.483852297420869,0.170335183317419,0.00296436870529028,1.62231200828739,1.16182882640761,2.2653046579773,0.0382709757706829,TRUE,risk,0.483852297420869
LPAR1,-0.440020194077252,0.149855828512009,0.00298276732914573,0.644023415493219,0.480111160286799,0.86389610159403,0.038464847620979,TRUE,protective,0.440020194077252
FAM129A,-0.33306672433381,0.113323921254902,0.00299272693535622,0.716722369737543,0.573968013403366,0.894981851403616,0.0385119545039818,TRUE,protective,0.33306672433381
VAX2,0.617863439430512,0.212345423957505,0.00299319217351151,1.8549605693725,1.22343981087585,2.81246260203307,0.0385119545039818,TRUE,risk,0.617863439430512
RBBP8NL,1.39136050757162,0.479056574223028,0.00300091141318474,4.02031600428118,1.57209578187138,10.2811425109476,0.0385676456650432,TRUE,risk,1.39136050757162
RDH5,-1.04436420592169,0.3376570712304,0.00300727385213544,0.351915494052199,0.181559461831648,0.682115455204637,0.0386057932214317,TRUE,protective,1.04436420592169
GLCE,-0.415821629402654,0.142475510427872,0.00302118437980795,0.659797948543133,0.499037702565539,0.872345577626081,0.0387112073689959,TRUE,protective,0.415821629402654
UBR1,-0.534684918111134,0.18199059634534,0.00302229225810342,0.585853853005664,0.41008677843991,0.836956359303536,0.0387112073689959,TRUE,protective,0.534684918111133
DDHD2,-0.489039345368349,0.162304310003885,0.00302826469265542,0.61321519934138,0.446125135709394,0.842886559407485,0.0387440749316791,TRUE,protective,0.489039345368349
HMGN2,-0.478606901142582,0.161937577459682,0.00303740377121654,0.6196460189652,0.451127825429817,0.851113957454514,0.038815307751234,TRUE,protective,0.478606901142582
HNRNPUL2,1.55217725871865,0.503003322105901,0.00304122907256659,4.72173944748994,1.76172025163326,12.6551439647205,0.038815307751234,TRUE,risk,1.55217725871865
TRMT1,0.62370895522223,0.202516618081232,0.00304407020521371,1.86583552456848,1.2545492990033,2.77497441312792,0.038815307751234,TRUE,risk,0.62370895522223
NIPSNAP1,0.555200957945447,0.187898984710176,0.00304974394172253,1.74229107683118,1.20552957040297,2.51804540587987,0.0388441070472028,TRUE,risk,0.555200957945447
SLC25A12,-0.491179391293992,0.165567317645098,0.00305590114217231,0.611904293851769,0.442333421552149,0.846481062905822,0.0388789928311721,TRUE,protective,0.491179391293992
FBXL16,-0.298723224373389,0.102110478022259,0.00306600467836868,0.741764683411332,0.607222643883978,0.906117140225495,0.0389639521919167,TRUE,protective,0.298723224373389
CALB2,0.265914069946397,0.0933346273004148,0.00307531847013474,1.30462294755032,1.08651812267044,1.56650956828187,0.0390189061131174,TRUE,risk,0.265914069946397
